provincia,partido,localidad,poblacion,adsl,cable_modem,dial_up,fibra_opt,satelital,wireless,telefonia_fija,3g,4g,link,latitud,longitud
Catamarca,La Paz,La Dorada,218,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070080,-29.2804387843954,-65.4766321943102
Catamarca,La Paz,La Guardia,493,NO,NO,NO,NO,NO,NO,NO,NO,SI,10070090,-29.5496731497758,-65.4504857993817
Catamarca,La Paz,Las Esquinas,136,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070100,-28.7644628061471,-65.1120210167305
Catamarca,La Paz,Las Palmitas,126,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070110,-28.6402396947153,-64.9870716926629
Catamarca,La Paz,Quirós,1156,NO,NO,NO,NO,NO,SI,SI,NO,SI,10070120,-28.7883056058069,-65.1007302335708
Catamarca,La Paz,Ramblones,68,NO,NO,NO,NO,NO,NO,NO,NO,NO,10070130,-29.1582844511715,-65.374945475853
Catamarca,La Paz,Recreo,11847,SI,SI,NO,SI,SI,SI,SI,SI,SI,10070140,-29.2768611237227,-65.0565641552447
Catamarca,La Paz,San Antonio,1835,NO,NO,NO,NO,NO,SI,SI,SI,SI,10070150,-28.9331053161662,-65.0949655869377
Catamarca,Paclín,Amadores,172,NO,NO,NO,NO,NO,NO,NO,NO,NO,10077010,-28.2680363798746,-65.6462108146466
Catamarca,Paclín,El Rosario,110,NO,NO,NO,NO,NO,NO,NO,NO,NO,10077020,-27.9877541032226,-65.688606939529
Catamarca,Paclín,La Bajada,97,NO,NO,NO,NO,NO,NO,NO,NO,NO,10077030,-28.3920524907261,-65.6282649899935
Catamarca,Paclín,La Higuera,236,NO,NO,NO,NO,NO,NO,NO,NO,NO,10077040,-27.9352828616507,-65.699367489363
Catamarca,Paclín,La Merced,1759,SI,NO,NO,NO,SI,SI,SI,NO,SI,10077050,-28.1537649054231,-65.6696062414473
Entre Rios,Villaguay,Jubileo,631,NO,NO,NO,SI,NO,SI,SI,NO,SI,30113030,-31.7336733349136,-58.634038044354
Entre Rios,Villaguay,Mojones Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,30113020,-31.5083237598534,-59.2008898465196
Entre Rios,Villaguay,Paso De La Laguna,348,NO,NO,NO,NO,NO,SI,NO,NO,NO,30113050,-31.8057649065599,-59.1651613714524
Entre Rios,Villaguay,Villa Clara,2726,SI,NO,NO,SI,SI,SI,SI,SI,SI,30113060,-31.8301004555882,-58.8233903183527
Entre Rios,Villaguay,Villa Domínguez,1791,NO,NO,NO,SI,NO,SI,SI,SI,SI,30113070,-31.9870146859479,-58.9634179145279
Entre Rios,Villaguay,Villaguay,32881,SI,NO,NO,SI,NO,SI,SI,SI,SI,30113080,-31.8654413738655,-59.0290628351274
Formosa,Bermejo,Fortín Soledad,370,NO,NO,NO,NO,NO,SI,NO,NO,NO,34007003,-24.1490607210153,-60.692324164757
Formosa,Bermejo,Guadalcazar,146,NO,NO,NO,NO,NO,SI,NO,NO,NO,34007005,-23.6823938545951,-61.1611089476784
Formosa,Bermejo,La Rinconada,745,NO,NO,NO,NO,NO,SI,NO,NO,NO,34007007,-23.4942751905754,-61.5763888694601
Formosa,Bermejo,Laguna Yema,3617,NO,NO,NO,NO,SI,SI,SI,SI,SI,34007010,-24.2554647197914,-61.2439980075436
Formosa,Bermejo,Lamadrid,63,NO,NO,NO,NO,NO,SI,NO,NO,NO,34007015,-23.9376982637237,-60.7400985635583
Formosa,Bermejo,Los Chiriguanos,1225,NO,NO,NO,NO,NO,SI,SI,NO,SI,34007020,-24.0986835294011,-61.4675867695849
Formosa,Bermejo,Pozo De Maza,736,NO,NO,NO,NO,SI,SI,NO,NO,NO,34007030,-23.5691832483278,-61.7055334817331
Formosa,Bermejo,Pozo Del Mortero,528,NO,NO,NO,NO,NO,SI,NO,NO,SI,34007040,-24.4064403681891,-61.031313748118
Formosa,Bermejo,Vaca Perdida,224,NO,NO,NO,NO,NO,SI,NO,NO,NO,34007050,-23.4948646893285,-61.6499982689001
Formosa,Formosa,Colonia Pastoril,933,NO,NO,NO,NO,NO,SI,NO,NO,SI,34014010,-25.6701404606648,-58.2626302834096
Catamarca,Tinogasta,Tinogasta,11485,SI,NO,NO,SI,SI,NO,SI,NO,SI,10105180,-28.0637510698675,-67.5802695760226
Catamarca,Valle Viejo,El Bañado,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,10112030,-28.4594352492075,-65.7113717209433
Catamarca,Valle Viejo,El Portezuelo,410,NO,NO,NO,NO,SI,NO,NO,SI,NO,10112010,-28.4818680419511,-65.6351326652418
Catamarca,Valle Viejo,Huaycama,158,NO,NO,NO,NO,NO,NO,NO,NO,NO,10112020,-28.5334483576648,-65.6821279512165
Catamarca,Valle Viejo,Las Tejas,351,NO,NO,NO,NO,NO,NO,NO,SI,SI,10112030,-28.6468889609952,-65.7889935499028
Catamarca,Valle Viejo,Polcos,0,NO,NO,NO,SI,NO,NO,NO,NO,NO,10112030,-28.4333815878035,-65.7202973350365
Catamarca,Valle Viejo,Pozo Del Mistol,0,NO,NO,NO,SI,NO,NO,NO,NO,NO,10112030,-28.4689789857859,-65.7195047318519
Catamarca,Valle Viejo,San Isidro,25674,NO,NO,NO,SI,NO,SI,NO,SI,SI,10112040,-28.4583109666735,-65.726757673457
Catamarca,Valle Viejo,Santa Cruz,122,NO,NO,NO,NO,NO,NO,NO,NO,NO,10112050,-28.4928946549812,-65.6744465587279
Catamarca,Valle Viejo,Santa Rosa,0,NO,NO,NO,SI,NO,SI,NO,SI,SI,10112030,-28.447802287271,-65.7055328995515
Catamarca,Valle Viejo,Sumalao,0,NO,NO,NO,SI,NO,SI,NO,NO,NO,10112030,-28.4746455518307,-65.7433480027028
Catamarca,Valle Viejo,Villa Dolores,0,NO,NO,NO,SI,NO,SI,NO,NO,SI,10112030,-28.4434739220039,-65.7215360640125
Chaco,12 de Octubre,Gancedo,4284,NO,NO,NO,SI,SI,SI,SI,NO,SI,22036010,-27.4896487904756,-61.6738771708385
Chaco,12 de Octubre,General Capdevila,405,NO,NO,NO,NO,NO,NO,NO,NO,SI,22036020,-27.4231812966856,-61.4765845551068
Chaco,12 de Octubre,General Pinedo,13042,SI,NO,NO,SI,SI,SI,SI,SI,SI,22036030,-27.3252979421708,-61.282210419911
Chaco,12 de Octubre,Mesón De Fierro,423,NO,NO,NO,NO,NO,NO,NO,NO,SI,22036040,-27.4312285767758,-61.0177584158265
Chaco,12 de Octubre,Pampa Landriel,333,NO,NO,NO,NO,NO,NO,NO,NO,SI,22036050,-27.3957449255406,-61.1029787390413
Chaco,1º de Mayo,Barrio De Los Pescadores,795,NO,NO,NO,NO,NO,NO,NO,NO,NO,22126010,-27.4480426212168,-58.8551013275047
La Pampa,Capital,Santa Rosa,102860,SI,SI,SI,SI,SI,SI,SI,SI,SI,42021020,-36.61828979857,-64.2916770389461
La Pampa,Catriló,Catriló,3955,NO,SI,SI,SI,SI,NO,SI,SI,SI,42028010,-36.4077407331528,-63.4231236479695
La Pampa,Catriló,La Gloria,46,NO,NO,NO,NO,NO,NO,NO,NO,NO,42028020,-36.5079177159884,-63.7444083139952
La Pampa,Catriló,Lonquimay,1680,NO,SI,NO,SI,SI,NO,SI,SI,SI,42028030,-36.4676263417811,-63.6237223449231
La Pampa,Catriló,Uriburu,964,NO,SI,NO,SI,SI,SI,SI,SI,SI,42028040,-36.5077574745038,-63.8626307655783
La Pampa,Chalileo,Santa Isabel,2526,NO,NO,SI,NO,SI,SI,SI,SI,NO,42049010,-36.2298585551973,-66.9416696902043
La Pampa,Chapaleufú,Bernardo Larroude,1499,NO,NO,SI,SI,SI,SI,SI,NO,NO,42056010,-35.0240766140268,-63.5814786778188
La Pampa,Chapaleufú,Ceballos,323,NO,NO,NO,SI,SI,SI,SI,NO,NO,42056020,-35.2904849982905,-63.77586064487
La Pampa,Chapaleufú,Coronel Hilario Lagos (Est. Aguas Buenas),676,NO,NO,NO,NO,SI,SI,SI,NO,SI,42056030,-35.0223098759754,-63.9123145859878
Misiones,Eldorado,Santiago De Liniers,541,NO,NO,NO,NO,NO,SI,NO,NO,SI,54042080,-26.3905866143255,-54.3947099277232
Misiones,Eldorado,Valle Hermoso,626,NO,NO,NO,NO,NO,NO,NO,NO,NO,54042090,-26.382535288747,-54.4652848386631
Misiones,Eldorado,Villa Roulet,811,NO,NO,NO,NO,NO,NO,NO,NO,NO,54042100,-26.4422594958772,-54.6405734856487
La Pampa,Chapaleufú,Intendente Alvear,7510,SI,SI,SI,SI,SI,SI,SI,SI,SI,42056040,-35.2368693365619,-63.5923274522769
La Pampa,Chapaleufú,Sarah,204,NO,NO,NO,NO,SI,SI,NO,NO,NO,42056050,-35.0246923056998,-63.686962377693
La Pampa,Chapaleufú,Vértiz,688,NO,NO,NO,NO,NO,SI,SI,NO,SI,42056060,-35.4262411079929,-63.9063646669037
La Pampa,Chical Co,Algarrobo Del Águila,329,NO,NO,NO,NO,NO,NO,SI,NO,NO,42063010,-36.4011467185658,-67.1484015946157
La Pampa,Chical Co,La Humada,657,NO,NO,NO,NO,SI,SI,SI,NO,NO,42063020,-36.3500276379509,-68.0141950027482
La Pampa,Conhelo,Conhelo,464,NO,NO,NO,NO,NO,SI,SI,NO,NO,42035010,-35.9994878462166,-64.5959233383525
La Pampa,Conhelo,Eduardo Castex,9253,SI,SI,NO,SI,SI,SI,SI,SI,SI,42035020,-35.916589710926,-64.2945868368038
La Pampa,Conhelo,Mauricio Mayer,291,NO,NO,NO,NO,SI,SI,SI,NO,NO,42035030,-36.2106631640542,-64.0335412257945
La Pampa,Conhelo,Monte Nievas,470,NO,NO,NO,NO,SI,SI,SI,NO,NO,42035040,-35.8617464058389,-64.1569675208376
La Pampa,Conhelo,Rucanelo,219,NO,NO,NO,SI,NO,SI,NO,NO,NO,42035050,-36.0429376779565,-64.8353214769324
La Pampa,Conhelo,Winifreda,2222,NO,SI,SI,SI,NO,SI,SI,SI,SI,42035060,-36.2272741396174,-64.2348767956417
La Pampa,Curacó,Gobernador Duval,413,NO,NO,NO,NO,SI,SI,NO,NO,NO,42042010,-38.7413407663938,-66.4360653362481
La Pampa,Curacó,Puelches,420,NO,NO,NO,NO,SI,SI,SI,NO,SI,42042020,-38.1437722310811,-65.9102790812435
La Pampa,Guatraché,Alpachiri,1759,NO,NO,NO,SI,SI,NO,SI,NO,SI,42070010,-37.3758811926005,-63.7738735909085
Catamarca,Paclín,Palo Labrado,223,NO,NO,NO,NO,NO,NO,NO,NO,NO,10077090,-28.3360934480518,-65.6274299147885
Catamarca,Paclín,San Antonio,266,NO,NO,NO,NO,SI,SI,NO,NO,NO,10077100,-28.0073083693979,-65.726850392729
Catamarca,Paclín,Villa De Balcozna,210,NO,NO,NO,NO,NO,NO,NO,NO,SI,10077110,-27.87835755933,-65.7190758944755
Catamarca,Pomán,Apoyaco,76,NO,NO,NO,NO,NO,NO,NO,NO,NO,10084010,-28.3006337911705,-66.1659791753183
Catamarca,Pomán,Colana,478,NO,NO,NO,NO,NO,NO,NO,NO,NO,10084020,-28.3432877302321,-66.1222559102194
Catamarca,Pomán,Colpes,774,NO,NO,NO,NO,NO,SI,NO,NO,NO,10084030,-28.0606503909839,-66.2065039006705
Catamarca,Pomán,El Pajonal (Est. Pomán),590,NO,NO,NO,NO,NO,NO,NO,NO,NO,10084040,-28.3773148491306,-66.3017092655099
Catamarca,Pomán,Joyango,53,NO,NO,NO,NO,NO,NO,NO,NO,NO,10084050,-28.0731019653889,-66.1435569766782
Catamarca,Pomán,Mutquin,1075,NO,NO,NO,NO,SI,NO,NO,NO,NO,10084060,-28.3178455729042,-66.1420642866296
Catamarca,Pomán,Pomán,2856,NO,NO,NO,NO,SI,NO,SI,SI,SI,10084070,-28.3927801149204,-66.2220823999264
Catamarca,Pomán,Rincón,523,NO,NO,NO,NO,NO,NO,SI,NO,SI,10084080,-28.2022631098293,-66.148799132888
Catamarca,Pomán,San Miguel,413,NO,NO,NO,NO,NO,SI,NO,NO,NO,10084090,-28.1297413013666,-66.2019565174868
Catamarca,Pomán,Saujil,2368,NO,NO,NO,NO,SI,SI,SI,NO,SI,10084100,-28.173337080009,-66.2145148644181
Catamarca,Pomán,Siján,1169,NO,NO,NO,NO,SI,NO,SI,NO,NO,10084110,-28.2623558875079,-66.2209299175292
Catamarca,Santa María,Andalhualá,241,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091010,-26.8479427341705,-66.0244068592756
Catamarca,Santa María,Caspichango,39,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091020,-26.6859290047178,-65.970794986953
Catamarca,Santa María,Chañar Punco,1736,NO,NO,NO,NO,NO,NO,NO,NO,SI,10091030,-26.7588342868363,-66.0493067195716
Catamarca,Santa María,El Cajón,141,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.3955476915097,-66.2641930164042
Catamarca,Santa María,El Cerrito,0,NO,NO,NO,NO,NO,NO,NO,SI,SI,10091040,-26.6988604981977,-66.0387334407325
Catamarca,Santa María,El Desmonte,144,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091050,-26.9077168676094,-66.020423153794
Catamarca,Santa María,El Puesto,200,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091060,-26.6307679478768,-66.0140418967533
Catamarca,Santa María,Famatanca,589,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091070,-26.8101195558413,-66.0595221384282
Catamarca,Santa María,Fuerte Quemado,459,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091080,-26.6304336405934,-66.0644373734469
Catamarca,Santa María,La Hoyada,120,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091090,-26.5189083514476,-66.3686109740362
Catamarca,Santa María,La Loma,388,NO,NO,NO,NO,SI,NO,NO,NO,NO,10091100,-26.7574990827117,-66.0331064865258
Catamarca,Santa María,La Puntilla,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.8274550484771,-66.0506274507575
Cordoba,Río Cuarto,Suco,292,NO,NO,NO,NO,NO,NO,SI,SI,SI,14098270,-33.4394729739475,-64.8316610855999
Cordoba,Río Cuarto,Tosquitas,414,NO,NO,NO,NO,NO,NO,SI,SI,SI,14098280,-33.8188248224493,-64.4569327410668
Cordoba,Río Cuarto,Vicuña Mackenna,10021,SI,SI,NO,SI,SI,NO,SI,SI,SI,14098290,-33.917235746816,-64.3902222715013
Cordoba,Río Cuarto,Villa El Chacay,81,NO,NO,NO,NO,NO,NO,SI,NO,SI,14098300,-32.893726660666,-64.8675140784316
Cordoba,Río Cuarto,Villa Santa Eugenia,126,NO,NO,NO,NO,NO,NO,NO,NO,NO,14098310,-32.6651066386532,-64.741501810378
Cordoba,Río Cuarto,Washington,608,NO,NO,NO,NO,NO,SI,SI,SI,SI,14098320,-33.8733676407196,-64.6886182213475
Cordoba,Río Primero,Atahona,88,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105010,-30.9035316228673,-63.7055651181425
Cordoba,Río Primero,Cañada De Machado,178,NO,NO,NO,NO,NO,SI,NO,NO,NO,14105020,-31.4289242714312,-63.5870264507761
Cordoba,Río Primero,Capilla De Los Remedios,797,NO,NO,NO,NO,NO,NO,SI,SI,SI,14105030,-31.4302065756542,-63.8321496909141
Cordoba,Río Primero,Chalacea,179,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105040,-30.7545707267715,-63.5682265940856
Cordoba,Río Primero,Colonia Las Cuatro Esquinas,107,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105050,-31.1735851610445,-63.3375921895433
Cordoba,Río Primero,Diego De Rojas,509,NO,NO,NO,SI,NO,NO,SI,NO,SI,14105060,-31.0286404171341,-63.3402795519709
Cordoba,Río Primero,El Alcalde (Est. Tala Norte),79,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105070,-31.1161396833417,-63.6017410478522
Cordoba,Río Primero,El Crispín,212,NO,NO,NO,NO,NO,NO,NO,NO,NO,14105080,-31.017971601362,-63.6051650588702
Cordoba,Río Primero,Esquina,184,NO,NO,NO,SI,SI,NO,SI,NO,SI,14105090,-31.0772911263196,-63.7935627786301
Cordoba,Río Primero,Kilómetro 658,365,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105100,-31.3701809412977,-63.5326025508152
Cordoba,Río Primero,La Para,3404,NO,SI,NO,SI,SI,SI,SI,SI,SI,14105110,-30.8925359716793,-63.0010662681495
Cordoba,Río Primero,La Posta,234,NO,NO,NO,NO,NO,NO,SI,NO,NO,14105120,-30.5653596004713,-63.5163053686029
Buenos Aires,General Alvarado,Miramar,29433,SI,SI,SI,SI,SI,SI,SI,SI,SI,6280040,-38.2707429318083,-57.8404714577536
Buenos Aires,General Alvear,General Alvear,9812,NO,NO,NO,NO,NO,NO,SI,SI,SI,6287010,-36.0229384341367,-60.0147935726886
Buenos Aires,General Arenales,Arribeños,2910,SI,SI,SI,SI,NO,SI,SI,SI,SI,6294010,-34.2101542565966,-61.3548577979495
Buenos Aires,General Arenales,Ascensión,4179,SI,SI,NO,NO,NO,SI,SI,SI,SI,6294020,-34.2368758979793,-61.103613881133
Buenos Aires,General Arenales,Estación Arenales,90,NO,NO,NO,NO,NO,NO,NO,NO,NO,6294030,-34.2698455922697,-61.2926718130401
Buenos Aires,General Arenales,Ferré,2004,NO,SI,NO,SI,NO,SI,SI,SI,SI,6294040,-34.1250383813873,-61.132654886464
Buenos Aires,General Arenales,General Arenales,4321,NO,SI,SI,SI,NO,SI,SI,SI,SI,6294050,-34.3044679711077,-61.3056277788216
Buenos Aires,General Arenales,La Angelita,265,SI,NO,NO,NO,NO,SI,SI,NO,NO,6294060,-34.2608740726731,-60.9685988224111
Buenos Aires,General Arenales,La Trinidad,308,NO,SI,NO,NO,NO,SI,NO,NO,NO,6294070,-34.1068549430168,-61.1317020714357
Catamarca,Santa María,Lampacito,0,NO,NO,NO,NO,NO,NO,NO,NO,SI,10091040,-26.7265981975072,-66.0436979128184
Catamarca,Santa María,Las Mojarras,959,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091110,-26.6988604981977,-66.0387334407325
Catamarca,Santa María,Loro Huasi,1547,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091120,-26.7361383729613,-66.0217845814202
Catamarca,Santa María,Medanitos,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.7588342868363,-66.0493067195716
Catamarca,Santa María,Palo Seco,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.8274550484771,-66.0506274507575
Catamarca,Santa María,Punta De Balasto,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091130,-26.9300943985158,-66.1487294264287
Catamarca,Santa María,San José,2901,NO,NO,NO,NO,SI,NO,NO,NO,NO,10091140,-26.77456,-66.0347
Catamarca,Santa María,San Jose Banda,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.8101195558413,-66.0595221384282
Catamarca,Santa María,San Jose Norte,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091040,-26.7745985033315,-66.0362576892132
Catamarca,Santa María,Santa María,11648,NO,NO,NO,NO,SI,NO,NO,NO,NO,10091150,-26.6891167120231,-66.018884441311
Catamarca,Santa María,Yapes,129,NO,NO,NO,NO,NO,NO,NO,NO,NO,10091160,-26.8289862929732,-66.0179166770413
Catamarca,Santa Rosa,Alijilán,1396,NO,NO,NO,NO,SI,NO,SI,NO,SI,10098010,-28.1771812692249,-65.4915924205872
Catamarca,Santa Rosa,Bañado De Ovanta,1096,NO,NO,NO,NO,SI,NO,SI,NO,SI,10098020,-28.1034003361447,-65.3076846046355
Catamarca,Santa Rosa,Las Cañas,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,10098030,-28.2098696025062,-65.2230167049514
Catamarca,Santa Rosa,Lavalle,792,NO,NO,NO,NO,SI,NO,NO,NO,NO,10098040,-28.1946338127179,-65.1137806266473
Catamarca,Santa Rosa,Los Altos,4490,NO,NO,NO,NO,SI,SI,SI,SI,SI,10098050,-28.0488590493489,-65.4973640431533
Catamarca,Santa Rosa,Manantiales,659,NO,NO,NO,NO,NO,NO,NO,NO,NO,10098060,-28.140438079834,-65.4923858642578
Catamarca,Santa Rosa,San Pedro,830,NO,NO,NO,NO,NO,NO,NO,NO,SI,10098070,-27.9608485883022,-65.1680076958397
Catamarca,Tinogasta,Anillaco,232,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105010,-27.9001528461069,-67.6142838741591
Catamarca,Tinogasta,Antinaco,105,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105020,-27.231445564254,-67.6080549409746
Catamarca,Tinogasta,Banda De Lucero,268,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105030,-28.0687850626962,-67.50770242056
Catamarca,Tinogasta,Cerro Negro,24,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105040,-28.2432405441597,-67.144273179127
Catamarca,Tinogasta,Copacabana,695,NO,NO,NO,NO,NO,NO,NO,NO,SI,10105050,-28.1243914662106,-67.4981013989976
Catamarca,Tinogasta,Cordobita,61,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105060,-28.2979798704965,-67.1670904449903
Catamarca,Tinogasta,Costa De Reyes,30,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105070,-28.294959923009,-67.702902490024
Catamarca,Tinogasta,El Pueblito,58,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105080,-28.2888183254668,-67.1234522983543
Catamarca,Tinogasta,El Puesto,432,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105090,-27.9267621470675,-67.6304002049274
Catamarca,Tinogasta,El Salado,574,NO,NO,NO,NO,NO,NO,NO,NO,NO,10105100,-28.3120206339513,-67.250879321266
Buenos Aires,Lobería,San Manuel,1126,NO,NO,NO,SI,SI,SI,SI,SI,SI,6476050,-37.7892829007834,-58.8486476710495
Buenos Aires,Lobería,Tamangueyú,438,NO,NO,NO,NO,NO,SI,NO,NO,NO,6476060,-38.2010112434137,-58.7373143964601
Buenos Aires,Lobos,Antonio Carboni,295,SI,NO,SI,SI,NO,NO,SI,NO,NO,6483010,-35.2033088915799,-59.3449562581802
Buenos Aires,Lobos,Elvira,133,NO,NO,NO,NO,NO,SI,SI,NO,NO,6483020,-35.243272141682,-59.4860397931491
Buenos Aires,Lobos,Laguna De Lobos,509,NO,NO,NO,NO,NO,NO,NO,SI,SI,6483030,-35.2747624905943,-59.1339060011927
Buenos Aires,Lobos,Lobos,29868,SI,SI,SI,SI,NO,NO,SI,SI,SI,6483040,-35.1858677983922,-59.0957115706922
Buenos Aires,Lobos,Salvador María,830,SI,NO,NO,SI,NO,SI,SI,NO,SI,6483050,-35.3028071422894,-59.1696841440203
Buenos Aires,Lomas De Zamora,Banfield,233339,SI,SI,SI,SI,SI,NO,SI,SI,SI,6490010,-34.7379027155314,-58.440675368556
Buenos Aires,Lomas De Zamora,Llavallol,43211,SI,SI,SI,SI,NO,SI,SI,SI,SI,6490010,-34.7946182344111,-58.4320908524909
Buenos Aires,Lomas De Zamora,Lomas De Zamora,116615,SI,SI,SI,SI,SI,SI,SI,SI,SI,6490010,-34.7627676410061,-58.4267903899666
Buenos Aires,Lomas De Zamora,Temperley,116368,SI,SI,SI,SI,SI,NO,SI,SI,SI,6490010,-34.767486625425,-58.3780461337408
Buenos Aires,Lomas De Zamora,Turdera,10199,SI,SI,SI,SI,NO,NO,SI,SI,SI,6490010,-34.789560716095,-58.4041056486523
Buenos Aires,Lomas De Zamora,Villa Centenario,51834,NO,SI,NO,SI,NO,SI,NO,SI,SI,6490010,-34.7289932955803,-58.4283436419093
Buenos Aires,Lomas De Zamora,Villa Fiorito,44713,NO,SI,NO,SI,NO,SI,SI,SI,SI,6490010,-34.7067104032516,-58.4451304500011
Buenos Aires,Luján,Barrio Las Casuarinas,0,NO,NO,NO,SI,NO,SI,SI,SI,SI,6497060,-34.5607457195455,-59.1700837097016
Buenos Aires,Luján,Carlos Keen,557,NO,NO,NO,NO,NO,SI,SI,SI,SI,6497020,-34.4862819813638,-59.2180861330698
Buenos Aires,Luján,Club De Campo Los Puentes,302,NO,NO,NO,NO,NO,NO,NO,SI,SI,6497025,-34.5760126891975,-59.0214105976263
La Rioja,General Belgrano,Olta,4547,NO,SI,NO,SI,SI,SI,SI,SI,SI,46063040,-30.6399759885817,-66.278060412461
La Rioja,General Juan F. Quiroga,Malanzán,1335,NO,NO,NO,SI,NO,SI,SI,NO,SI,46070010,-30.815543887629,-66.6194814951279
La Rioja,General Juan F. Quiroga,Nácate,359,NO,NO,NO,NO,NO,SI,NO,NO,NO,46070020,-30.8640381344546,-66.4051056083957
La Rioja,General Juan F. Quiroga,Portezuelo,1017,NO,NO,NO,SI,NO,SI,SI,NO,SI,46070030,-30.847619186484,-66.7186798501751
La Rioja,General Juan F. Quiroga,San Antonio,149,NO,NO,NO,NO,NO,SI,NO,NO,NO,46070040,-31.0900907205412,-66.7571869922571
La Rioja,General Lamadrid,Villa Castelli,1697,NO,NO,NO,SI,NO,SI,SI,NO,SI,46077010,-29.0207515543035,-68.2253713917754
La Rioja,General Ocampo,Ambil,214,NO,NO,NO,NO,NO,SI,NO,NO,NO,46084010,-31.1413359277957,-66.3603819377386
La Rioja,General Ocampo,Colonia Ortiz De Ocampo,152,NO,NO,NO,NO,NO,NO,NO,NO,NO,46084020,-30.9752909491233,-66.1953883794961
La Rioja,General Ocampo,Milagro,3494,NO,SI,NO,SI,NO,NO,SI,NO,SI,46084030,-31.0131717520524,-65.9882554540382
La Rioja,General Ocampo,Olpas,178,NO,NO,NO,NO,NO,NO,NO,NO,NO,46084040,-30.8195242375591,-66.2483100669124
La Rioja,General Ocampo,Santa Rita De Catuna,1695,NO,SI,NO,NO,SI,NO,SI,NO,NO,46084050,-30.9665198359206,-66.2356607957536
La Rioja,General San Martín,Ulapes,3205,NO,SI,NO,SI,NO,SI,SI,NO,SI,46091010,-31.582978877023,-66.2514026305989
La Rioja,Independencia,Amaná,148,SI,NO,NO,NO,NO,SI,NO,NO,NO,46105010,-30.0611119791655,-67.5084950612514
La Rioja,Independencia,Patquía,1808,SI,NO,NO,SI,NO,SI,SI,SI,SI,46105020,-30.0522114405959,-66.8915886798437
La Rioja,Rosario Vera Peñaloza,Chepes,11039,SI,SI,NO,SI,SI,SI,SI,NO,SI,46112010,-31.3506186314416,-66.6046417930744
La Rioja,Rosario Vera Peñaloza,Desiderio Tello,733,NO,NO,NO,NO,NO,SI,SI,NO,SI,46112020,-31.2240295500516,-66.3334915975105
Buenos Aires,Saladillo,Saladillo,26763,SI,SI,NO,SI,NO,SI,SI,SI,SI,6707060,-35.6404298805989,-59.7790589845354
Buenos Aires,Salliqueló,Quenumá,653,NO,NO,NO,NO,NO,NO,NO,NO,NO,6721010,-36.5689908284906,-63.0876229573465
Buenos Aires,Salliqueló,Salliqueló,7617,SI,NO,SI,NO,SI,NO,SI,SI,SI,6721020,-36.7511653813281,-62.9599573443115
Buenos Aires,Salto,Arroyo Dulce,1715,SI,NO,NO,SI,NO,SI,SI,SI,SI,6714010,-34.1024332833136,-60.4061551794069
Buenos Aires,Salto,Berdier,177,NO,NO,NO,NO,NO,NO,NO,NO,NO,6714020,-34.3987726587976,-60.2605725409335
Buenos Aires,Salto,Gahan,648,NO,NO,NO,NO,NO,NO,SI,SI,NO,6714030,-34.3380744009945,-60.0992736191527
Buenos Aires,Salto,Inés Indart,911,NO,NO,NO,SI,SI,NO,SI,NO,SI,6714040,-34.3994163305262,-60.5436825925267
Buenos Aires,Salto,La Invencible,77,NO,NO,NO,NO,NO,NO,NO,NO,SI,6714050,-34.2687422037239,-60.3853645216588
Buenos Aires,Salto,Salto,27466,SI,SI,SI,SI,NO,NO,SI,SI,SI,6714060,-34.2921598652878,-60.2546244496406
